TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   3.250 1000   46   1.949   17.257880   13.368620
 
  0  0  0  0        -9557.292753
  0  0  2  2         -911.663502
  0  0  4  4          -41.808365
  1  0  0  1        -1331.261893
  1  0  2  1           74.822843
  1  0  2  3          -75.280213
  1  0  4  3           -0.457286
  1  0  4  5          -22.557893
  2  0  0  2         1240.204548
  2  0  2  0           51.422555
  2  0  2  2          -14.175482
  2  0  2  4          247.503809
  2  0  4  2            8.541071
  2  0  4  4            7.398536
  2  0  4  6            0.615330
  3  0  0  3         1124.470437
  3  0  2  1          -59.259892
  3  0  2  3           17.506974
  3  0  2  5          -56.163983
  3  0  4  7          -24.592677
  3  3  0  3        -2087.018502
  3  3  2  1           52.068927
  3  3  2  3          -38.558173
  3  3  2  4          -23.382982
  3  3  2  5          119.341770
  3  3  4  7           34.904759
  4  0  0  4          -84.121298
  4  0  2  4           -3.185856
  4  0  2  6          -10.443743
  4  3  0  4         -730.668565
  4  3  2  2           55.214363
  4  3  2  4          -86.066601
  4  3  2  6          197.817313
  4  3  4  8           52.694759
  5  0  0  5         -161.318146
  5  0  2  7          132.350735
  6  0  0  6            1.361749
  6  3  0  6           55.338604
  6  3  2  8         -187.395111
  6  6  0  6          -28.658171
  6  6  2  6          -17.429460
  6  6  2  8          198.151664
  7  0  0  7           -1.341066
  7  3  0  7           -3.264600
  7  6  0  7           13.657849
  7  6  2  9          167.371404
