TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   3.000 1000   46   1.949   27.195790   21.066910
 
  0  0  0  0       -13257.529503
  0  0  2  2        -1242.636955
  0  0  4  4         -109.042522
  1  0  0  1        -1780.646309
  1  0  2  1           60.925478
  1  0  2  3         -116.852481
  1  0  4  3           11.528133
  1  0  4  5          -25.952753
  2  0  0  2         1815.999800
  2  0  2  0           13.468094
  2  0  2  2           30.546176
  2  0  2  4          335.623069
  2  0  4  2           15.138607
  2  0  4  4            5.784935
  2  0  4  6           37.226471
  3  0  0  3         1479.067796
  3  0  2  1          -37.277929
  3  0  2  3            0.118409
  3  0  2  5          -48.920830
  3  0  4  7           25.727063
  3  3  0  3        -2716.889821
  3  3  2  1           18.927676
  3  3  2  3          -26.456329
  3  3  2  4          -50.272509
  3  3  2  5          157.815335
  3  3  4  7          -41.271306
  4  0  0  4         -128.115120
  4  0  2  4            8.744951
  4  0  2  6           -5.691310
  4  3  0  4         -997.056848
  4  3  2  2          -23.344359
  4  3  2  4          -16.760483
  4  3  2  6          246.539156
  4  3  4  8          -12.081100
  5  0  0  5         -247.044393
  5  0  2  7          149.036192
  6  0  0  6          -26.209960
  6  3  0  6          121.533784
  6  3  2  8         -180.306402
  6  6  0  6          -97.190204
  6  6  2  6           51.336144
  6  6  2  8          212.310610
  7  0  0  7           14.238448
  7  3  0  7           34.923393
  7  6  0  7          -38.956580
  7  6  2  9          136.883058
