TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   3.500 1000   46   1.949   12.401240    9.606481
 
  0  0  0  0        -6773.503695
  0  0  2  2         -706.502160
  0  0  4  4          -10.859635
  1  0  0  1         -967.881677
  1  0  2  1           86.050240
  1  0  2  3          -62.392284
  1  0  4  3           -1.067895
  1  0  4  5           -9.351691
  2  0  0  2          817.708535
  2  0  2  0           74.964432
  2  0  2  2          -55.224360
  2  0  2  4          206.248007
  2  0  4  2            3.685098
  2  0  4  4            2.805773
  2  0  4  6           -3.462348
  3  0  0  3          848.401146
  3  0  2  1          -36.089433
  3  0  2  3           -5.385663
  3  0  2  5          -17.313754
  3  0  4  7          -29.920459
  3  3  0  3        -1581.066685
  3  3  2  1           18.832826
  3  3  2  3           16.108461
  3  3  2  4          -10.816258
  3  3  2  5           17.410257
  3  3  4  7           43.127858
  4  0  0  4          -51.306389
  4  0  2  4           -3.518339
  4  0  2  6          -19.109166
  4  3  0  4         -565.166103
  4  3  2  2           63.751481
  4  3  2  4          -56.852901
  4  3  2  6           82.225106
  4  3  4  8           51.925717
  5  0  0  5         -129.987447
  5  0  2  7           60.346779
  6  0  0  6            2.769353
  6  3  0  6           51.575895
  6  3  2  8         -109.864036
  6  6  0  6          -32.947385
  6  6  2  6          -35.645447
  6  6  2  8          116.541685
  7  0  0  7            0.813980
  7  3  0  7           -6.822592
  7  6  0  7            6.741157
  7  6  2  9          110.507290
