TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   5.000 1000   46   1.949    0.637473    0.493811
 
  0  0  0  0         -685.240512
  0  0  2  2          -46.940318
  0  0  4  4           -2.615753
  1  0  0  1          -75.842084
  1  0  2  1           16.027301
  1  0  2  3            7.005370
  1  0  4  3            1.283271
  1  0  4  5            1.842731
  2  0  0  2          -60.538358
  2  0  2  0           11.994158
  2  0  2  2          -16.047665
  2  0  2  4            8.750534
  2  0  4  2            0.902517
  2  0  4  4           -2.886825
  2  0  4  6           -1.270641
  3  0  0  3           72.742451
  3  0  2  1           -5.195923
  3  0  2  3            2.536682
  3  0  2  5          -16.965138
  3  0  4  7           -3.817999
  3  3  0  3         -131.980767
  3  3  2  1           -0.731151
  3  3  2  3            6.508492
  3  3  2  4           -4.550704
  3  3  2  5           23.565018
  3  3  4  7            5.106956
  4  0  0  4            7.121999
  4  0  2  4           -3.884403
  4  0  2  6           -3.710357
  4  3  0  4          -45.424856
  4  3  2  2            2.692200
  4  3  2  4           -2.041617
  4  3  2  6           15.502587
  4  3  4  8            3.031111
  5  0  0  5          -11.572173
  5  0  2  7            8.015908
  6  0  0  6           -3.587192
  6  3  0  6            9.997332
  6  3  2  8           -6.286061
  6  6  0  6          -10.153900
  6  6  2  6           -0.201145
  6  6  2  8            7.997752
  7  0  0  7            3.395184
  7  3  0  7            1.846327
  7  6  0  7           -6.002840
  7  6  2  9            3.156488
