REFERENCE potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   4.750 3000  149   2.005    0.484723    0.223024
 
  0  0  0  0        10097.056584
  0  0  2  2         1025.127211
  0  0  4  4           51.893248
  0  0  6  6            2.977507
  1  0  0  1         2588.869644
  1  0  2  1         -116.513471
  1  0  2  3         2113.761942
  1  0  4  3           -4.738345
  1  0  4  5           92.258574
  1  0  6  7            3.911918
  2  0  0  2          164.886631
  2  0  2  0           -4.845647
  2  0  2  2           -5.329577
  2  0  2  4         -116.428198
  2  0  4  4           -1.040189
  2  0  4  6           -5.385341
  2  2  0  2          754.890366
  2  2  2  0           64.077711
  2  2  2  1          -30.544949
  2  2  2  2          -52.923899
  2  2  2  3          -31.836480
  2  2  2  4         2125.540443
  2  2  4  2            0.481206
  2  2  4  4            1.458378
  2  2  4  5           -1.862116
  2  2  4  6          125.704767
  2  2  6  8            5.763127
  3  0  0  3         -929.061101
  3  0  2  1          -11.985022
  3  0  2  3           40.600404
  3  0  2  5         -582.739002
  3  0  4  1           -0.656658
  3  0  4  7          -42.894403
  3  0  6  9           -1.698362
  3  2  0  3         1751.275829
  3  2  2  1           22.791752
  3  2  2  2           -2.919632
  3  2  2  3          -76.174236
  3  2  2  4           -4.602620
  3  2  2  5         1053.783747
  3  2  4  1            1.155469
  3  2  4  6           -1.359294
  3  2  4  7           80.556289
  3  2  6  7            0.651950
  3  2  6  9            4.396674
  4  0  0  4         -337.607616
  4  0  2  2           -3.164247
  4  0  2  4           16.692438
  4  0  2  6         -291.018180
  4  0  4  6           -0.906695
  4  0  4  8          -28.459683
  4  0  6 10           -1.635549
  4  2  0  4          432.602395
  4  2  2  2            3.757208
  4  2  2  4          -21.189503
  4  2  2  6          359.803191
  4  2  4  6            0.944791
  4  2  4  8           37.281138
  4  2  6 10            3.167227
  4  4  0  4          181.840322
  4  4  2  2            5.310609
  4  4  2  3           -2.353786
  4  4  2  4          -10.816486
  4  4  2  5           -5.320258
  4  4  2  6          295.071329
  4  4  4  8           30.352731
  4  4  6 10            2.120544
  5  0  0  5          -31.047839
  5  0  2  5            2.158565
  5  0  2  7          -21.723382
  5  0  4  9           -1.863843
  5  2  0  5            8.475872
  5  2  2  6            1.292105
  5  2  2  7          -24.299328
  5  2  4  9           -3.292338
  5  4  0  5          153.822124
  5  4  2  3            1.038407
  5  4  2  4           -1.177722
  5  4  2  5           -8.189415
  5  4  2  6           -2.924116
  5  4  2  7          236.546022
  5  4  4  7            0.451024
  5  4  4  9           29.130513
  5  4  6  9            0.588968
  5  4  6 11            2.059555
  6  0  0  6           24.969665
  6  0  2  8           46.468685
  6  0  4 10            7.326027
  6  2  0  6          -45.069770
  6  2  2  4            1.174765
  6  2  2  6            1.384561
  6  2  2  7            0.766322
  6  2  2  8          -80.778564
  6  2  4 10          -12.018619
  6  4  0  6           65.289707
  6  4  2  4           -1.651506
  6  4  2  6           -1.909527
  6  4  2  8          107.374226
  6  4  4 10           15.941804
  6  4  6 10            0.423157
  6  4  6 12            1.242536
  6  6  0  6           21.184390
  6  6  2  8           40.355773
  6  6  4 10            5.338079
  7  0  0  7           13.379654
  7  0  2  9           25.636419
  7  0  4 11            4.818039
  7  2  0  7          -19.283071
  7  2  2  5            0.671333
  7  2  2  9          -35.658002
  7  2  4 11           -6.678904
  7  4  0  7           13.702514
  7  4  2  5           -0.543852
  7  4  2  9           23.589901
  7  4  4 11            4.435504
  7  6  0  7           18.130150
  7  6  2  5           -0.399030
  7  6  2  7            0.410046
  7  6  2  9           35.117018
  7  6  4 11            6.468306
  8  0  0  8            2.476823
  8  0  2 10            4.120281
  8  2  0  8           -2.810459
  8  2  2 10           -3.988205
  8  4  0  8           -1.443407
  8  4  2 10           -3.870314
  8  6  0  8            9.392076
  8  6  2 10           19.614643
  8  6  4 12            4.742657
  8  8  0  8            3.144344
  8  8  2 10            4.492078
  8  8  4 12            1.216790
  9  0  2 11           -2.157360
  9  2  2 11            3.821644
  9  4  0  9           -2.250965
  9  4  2 11           -5.921973
  9  4  4 13           -1.713063
  9  6  0  9            2.748949
  9  6  2 11            7.329336
  9  6  4 13            2.152099
  9  8  0  9            2.062360
  9  8  2 11            4.358450
  9  8  4 13            1.621694
 10  0  2 12           -2.018007
 10  2  2 12            2.643194
 10  4  2 12           -2.587622
 10  6  2 12            1.165564
 10  8  2 12            3.111214
 11  8  2 13            1.573739
