REFERENCE potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         ERR
   5.000 3000  149   2.005    0.286441    0.131793
 
  0  0  0  0         5452.083843
  0  0  2  2          568.330303
  0  0  4  4           32.415272
  0  0  6  6            1.199013
  1  0  0  1         1560.419193
  1  0  2  1          -76.399659
  1  0  2  3         1654.991770
  1  0  4  3           -4.047198
  1  0  4  5           66.153602
  1  0  6  7            2.980911
  2  0  0  2          107.634085
  2  0  2  0           -3.347495
  2  0  2  2           -5.083986
  2  0  2  4          -90.500982
  2  0  4  4           -0.710649
  2  0  4  6           -3.866879
  2  2  0  2          253.339679
  2  2  2  0           40.090461
  2  2  2  1          -20.486248
  2  2  2  2          -33.143090
  2  2  2  3          -20.702067
  2  2  2  4         1590.960234
  2  2  4  2            0.572895
  2  2  4  4            1.349757
  2  2  4  5           -1.624248
  2  2  4  6           88.074929
  2  2  6  8            4.342125
  3  0  0  3         -542.357502
  3  0  2  1           -8.833534
  3  0  2  3           25.520924
  3  0  2  5         -410.255788
  3  0  4  1           -0.650974
  3  0  4  7          -28.356832
  3  0  6  9           -1.177115
  3  2  0  3         1013.530714
  3  2  2  1           16.885016
  3  2  2  2           -2.046332
  3  2  2  3          -48.906546
  3  2  2  4           -2.934622
  3  2  2  5          738.704909
  3  2  4  1            1.337247
  3  2  4  6           -1.107102
  3  2  4  7           53.579581
  3  2  6  7            0.576407
  3  2  6  9            3.367539
  4  0  0  4         -198.421979
  4  0  2  2           -2.869569
  4  0  2  4           10.327642
  4  0  2  6         -195.674473
  4  0  4  6           -0.827020
  4  0  4  8          -18.149911
  4  0  6 10           -1.026666
  4  2  0  4          254.772492
  4  2  2  2            3.214533
  4  2  2  4          -13.174417
  4  2  2  6          241.074364
  4  2  4  6            0.905249
  4  2  4  8           23.916491
  4  2  6 10            2.182559
  4  4  0  4           81.960748
  4  4  2  2            4.104725
  4  4  2  3           -1.413654
  4  4  2  4           -6.770574
  4  4  2  5           -3.056052
  4  4  2  6          198.899094
  4  4  4  8           19.501947
  4  4  6 10            1.701993
  5  0  0  5          -19.077176
  5  0  2  5            1.090898
  5  0  2  7          -13.856593
  5  0  4  9           -1.027311
  5  2  0  5            8.503491
  5  2  2  6            0.894921
  5  2  2  7          -15.966935
  5  2  4  9           -2.104063
  5  4  0  5           79.157285
  5  4  2  3            1.344993
  5  4  2  4           -0.836132
  5  4  2  5           -5.438661
  5  4  2  6           -1.744494
  5  4  2  7          152.201993
  5  4  4  7            0.695319
  5  4  4  9           17.807386
  5  4  6  9            0.644089
  5  4  6 11            1.540750
  6  0  0  6           12.885136
  6  0  2  8           28.835919
  6  0  4 10            4.292107
  6  2  0  6          -23.654782
  6  2  2  4            0.954282
  6  2  2  6            1.144817
  6  2  2  7            0.656423
  6  2  2  8          -50.388907
  6  2  4 10           -7.004325
  6  4  0  6           34.750831
  6  4  2  4           -1.369442
  6  4  2  6           -1.360686
  6  4  2  8           66.804222
  6  4  4 10            8.935658
  6  4  6 10            0.610291
  6  4  6 12            0.690947
  6  6  0  6            9.911285
  6  6  2  8           25.484398
  6  6  4 10            2.839400
  7  0  0  7            7.304539
  7  0  2  9           15.267578
  7  0  4 11            2.417272
  7  2  0  7          -10.745233
  7  2  2  5            1.036315
  7  2  2  9          -21.393805
  7  2  4 11           -3.387158
  7  4  0  7            7.876712
  7  4  2  5           -0.793358
  7  4  2  9           14.199562
  7  4  4 11            2.283199
  7  6  0  7            9.320097
  7  6  2  5           -0.923905
  7  6  2  7            0.667657
  7  6  2  9           21.178896
  7  6  4 11            3.182299
  8  0  0  8            1.509781
  8  0  2 10            2.307851
  8  2  0  8           -1.814919
  8  2  2 10           -2.361369
  8  4  0  8           -0.622789
  8  4  2 10           -2.163132
  8  6  0  8            4.895378
  8  6  2 10           11.077935
  8  6  4 12            2.131097
  8  8  0  8            1.938890
  8  8  2 10            2.601626
  8  8  4 12            0.632370
  9  0  2 11           -1.065327
  9  2  2 11            1.887408
  9  4  0  9           -1.094295
  9  4  2 11           -2.983794
  9  4  4 13           -0.685198
  9  6  0  9            1.307038
  9  6  2 11            3.759922
  9  6  4 13            0.860401
  9  8  0  9            1.282938
  9  8  2 11            2.213902
  9  8  4 13            0.673155
 10  0  2 12           -0.825291
 10  2  2 12            1.148211
 10  4  2 12           -1.202501
 10  6  2 12            0.645031
 10  8  2 12            1.334653
 11  8  2 13            0.635642
