Expectation value of the intra-molecular  PES modulation over H2O v(0,0,0) and H2 v(0)
   Dist  Ngeom  Nfunc
   9.000 10000    66
 
  0  0  0  0           -9.272876
  0  0  2  2           -1.215636
  0  0  4  4           -0.030270
  1  0  0  1           -2.273534
  1  0  2  1            0.208392
  1  0  2  3            7.851571
  1  0  4  3            0.051528
  1  0  4  5            0.349403
  1  0  6  7            0.007008
  2  0  0  2           -0.135002
  2  0  2  0            0.009506
  2  0  2  2           -0.031646
  2  0  2  4           -0.545918
  2  0  4  6           -0.012375
  2  2  0  2           -1.662281
  2  2  2  0           -0.044907
  2  2  2  1           -0.037753
  2  2  2  2            0.074097
  2  2  2  3           -0.064451
  2  2  2  4            6.405874
  2  2  4  6            0.305069
  2  2  6  8            0.006217
  3  0  0  3            0.342781
  3  0  2  1           -0.002159
  3  0  2  3           -0.004096
  3  0  2  5           -0.880365
  3  0  4  7           -0.046700
  3  2  0  3           -0.977704
  3  2  2  1           -0.039400
  3  2  2  3            0.000184
  3  2  2  4           -0.001295
  3  2  2  5            1.735353
  3  2  4  7            0.102513
  3  2  6  9            0.004926
  4  0  0  4            0.108174
  4  0  2  4           -0.018360
  4  0  2  6           -0.195849
  4  0  4  8           -0.028533
  4  2  0  4           -0.186146
  4  2  2  2           -0.026668
  4  2  2  4            0.009777
  4  2  2  6            0.279866
  4  2  4  8            0.039481
  4  4  0  4           -0.228395
  4  4  2  2            0.004455
  4  4  2  4            0.022333
  4  4  2  5           -0.003563
  4  4  2  6            0.479353
  4  4  4  8            0.039520
  5  0  0  5            0.000904
  5  0  2  7            0.000809
  5  2  0  5            0.000028
  5  2  2  7           -0.026970
  5  4  0  5           -0.082340
  5  4  2  5           -0.004489
  5  4  2  7            0.181632
  5  4  4  9            0.004616
  6  0  0  6           -0.021932
  6  0  2  8           -0.001748
  6  0  4 10           -0.011877
  6  2  0  6           -0.005882
  6  2  2  8           -0.031829
  6  2  4 10            0.012751
  6  4  0  6           -0.029532
  6  4  2  8            0.048698
  6  4  4 10            0.015649
