COLLISION_TYPE= 2
NUMBER_OF_CHANLS=    6
NUMBER_OF_STATES=      6
MATRIX_SIZE=        21
R_GRID_SIZE=   89
  #STATE #CHANNEL      J12      M12        V        J
       1        1        0        0        0        0
       2        2        0        0        1        0
       3        3        0        0        2        0
       4        4        0        0        3        0
       5        5        0        0        4        0
       6        6        0        0        5        0
       MIJ_INDEX     ST_1     ST_2
               1        1        1
               2        2        1
               3        2        2
               4        3        1
               5        3        2
               6        3        3
               7        4        1
               8        4        2
               9        4        3
              10        4        4
              11        5        1
              12        5        2
              13        5        3
              14        5        4
              15        5        5
              16        6        1
              17        6        2
              18        6        3
              19        6        4
              20        6        5
              21        6        6
  #iR           R_COM(iR)
    1  0.240000000000E+01
    2  0.260000000000E+01
    3  0.280000000000E+01
    4  0.300000000000E+01
    5  0.320000000000E+01
    6  0.340000000000E+01
    7  0.360000000000E+01
    8  0.380000000000E+01
    9  0.400000000000E+01
   10  0.420000000000E+01
   11  0.440000000000E+01
   12  0.460000000000E+01
   13  0.480000000000E+01
   14  0.500000000000E+01
   15  0.520000000000E+01
   16  0.540000000000E+01
   17  0.560000000000E+01
   18  0.580000000000E+01
   19  0.600000000000E+01
   20  0.620000000000E+01
   21  0.640000000000E+01
   22  0.660000000000E+01
   23  0.680000000000E+01
   24  0.700000000000E+01
   25  0.720000000000E+01
   26  0.740000000000E+01
   27  0.760000000000E+01
   28  0.780000000000E+01
   29  0.800000000000E+01
   30  0.820000000000E+01
   31  0.840000000000E+01
   32  0.860000000000E+01
   33  0.880000000000E+01
   34  0.900000000000E+01
   35  0.920000000000E+01
   36  0.940000000000E+01
   37  0.960000000000E+01
   38  0.980000000000E+01
   39  0.100000000000E+02
   40  0.102000000000E+02
   41  0.104000000000E+02
   42  0.106000000000E+02
   43  0.108000000000E+02
   44  0.110000000000E+02
   45  0.112000000000E+02
   46  0.114000000000E+02
   47  0.116000000000E+02
   48  0.118000000000E+02
   49  0.120000000000E+02
   50  0.122000000000E+02
   51  0.124000000000E+02
   52  0.126000000000E+02
   53  0.128000000000E+02
   54  0.130000000000E+02
   55  0.132000000000E+02
   56  0.134000000000E+02
   57  0.136000000000E+02
   58  0.138000000000E+02
   59  0.140000000000E+02
   60  0.142000000000E+02
   61  0.144000000000E+02
   62  0.146000000000E+02
   63  0.148000000000E+02
   64  0.150000000000E+02
   65  0.152000000000E+02
   66  0.154000000000E+02
   67  0.156000000000E+02
   68  0.158000000000E+02
   69  0.160000000000E+02
   70  0.162000000000E+02
   71  0.164000000000E+02
   72  0.166000000000E+02
   73  0.168000000000E+02
   74  0.170000000000E+02
   75  0.172000000000E+02
   76  0.174000000000E+02
   77  0.176000000000E+02
   78  0.178000000000E+02
   79  0.180000000000E+02
   80  0.182000000000E+02
   81  0.184000000000E+02
   82  0.186000000000E+02
   83  0.188000000000E+02
   84  0.190000000000E+02
   85  0.192000000000E+02
   86  0.194000000000E+02
   87  0.196000000000E+02
   88  0.198000000000E+02
   89  0.200000000000E+02
        #k_matel      #iR     Mij(iR,k_matel)
               1        1  0.727305655698E-01
