TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   5.500 1000   46   1.949    0.481005    0.372605
 
  0  0  0  0         -303.410933
  0  0  2  2          -20.655421
  0  0  4  4           -2.319992
  1  0  0  1          -11.954127
  1  0  2  1           16.945126
  1  0  2  3            4.124412
  1  0  4  3            1.156965
  1  0  4  5            1.610985
  2  0  0  2          -73.655338
  2  0  2  0            9.946951
  2  0  2  2          -17.214412
  2  0  2  4            7.247025
  2  0  4  2            1.461737
  2  0  4  4           -1.855410
  2  0  4  6           -1.168631
  3  0  0  3           25.769440
  3  0  2  1           -4.311842
  3  0  2  3            1.762263
  3  0  2  5           -8.537320
  3  0  4  7           -1.975645
  3  3  0  3          -43.491692
  3  3  2  1            0.001095
  3  3  2  3            5.903992
  3  3  2  4           -2.546396
  3  3  2  5           10.530196
  3  3  4  7            2.346528
  4  0  0  4            4.455522
  4  0  2  4           -2.505106
  4  0  2  6           -1.744161
  4  3  0  4          -18.898658
  4  3  2  2            3.344061
  4  3  2  4           -1.919289
  4  3  2  6            3.861942
  4  3  4  8            1.448609
  5  0  0  5           -5.842140
  5  0  2  7            3.503149
  6  0  0  6           -3.529103
  6  3  0  6            6.508921
  6  3  2  8           -4.190261
  6  6  0  6           -7.036923
  6  6  2  6            0.029613
  6  6  2  8            4.105599
  7  0  0  7            2.063450
  7  3  0  7            2.145953
  7  6  0  7           -4.094565
  7  6  2  9            2.276343
