TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   3.000 3000  120   1.633 1978.061000  741.142900
 
  0  0  0  0       446039.585499
  0  0  2  2        54033.787106
  0  0  4  4         5879.278781
  1  0  0  1        74180.957737
  1  0  2  1        -4379.843414
  1  0  2  3        28451.748323
  1  0  4  3         -508.339245
  1  0  4  5         2324.100178
  2  0  0  2       -78447.462103
  2  0  2  0        -2582.964466
  2  0  2  2         2500.333851
  2  0  2  4       -46648.934519
  2  0  4  2          145.080493
  2  0  4  4          503.484952
  2  0  4  6        -6315.150182
  3  0  0  3       -74330.350491
  3  0  2  1        -1237.836283
  3  0  2  3         5254.630204
  3  0  2  5       -38004.795060
  3  0  4  1         -261.293888
  3  0  4  3          265.671001
  3  0  4  5          451.213697
  3  0  4  7        -7351.508789
  3  3  0  3       131285.843375
  3  3  2  1         2624.335774
  3  3  2  2          -80.212529
  3  3  2  3        -9017.835032
  3  3  2  4          249.826891
  3  3  2  5        67363.602559
  3  3  4  2          -78.948128
  3  3  4  3         -356.187667
  3  3  4  4          322.941888
  3  3  4  5         -111.388634
  3  3  4  7        14411.497199
  4  0  0  4         6950.127382
  4  0  2  2         -214.331937
  4  0  2  4         -215.892055
  4  0  2  6         7076.471641
  4  0  4  0         -200.868530
  4  0  4  2          188.121657
  4  0  4  8         2171.192928
  4  3  0  4        63117.145947
  4  3  2  2          675.786850
  4  3  2  3          107.584895
  4  3  2  4        -5698.167965
  4  3  2  5         -587.734447
  4  3  2  6        54558.522018
  4  3  4  6          359.152004
  4  3  4  8        14380.837572
  5  0  0  5        26098.655885
  5  0  2  3         -167.065695
  5  0  2  5        -2739.799258
  5  0  2  7        31002.954165
  5  0  4  1         -771.006438
  5  0  4  3          732.283077
  5  0  4  9         9211.076850
  5  3  0  5        -4095.998787
  5  3  2  3          147.533388
  5  3  2  4          117.440725
  5  3  2  5          400.245123
  5  3  2  6          269.796875
  5  3  2  7        -5674.051602
  5  3  4  9        -1508.496457
  6  0  0  6         7500.063282
  6  0  2  6         -978.079041
  6  0  2  8        10595.922552
  6  0  4 10         3503.220925
  6  3  0  6       -24098.927855
  6  3  2  4          775.049881
  6  3  2  6         1944.461198
  6  3  2  8       -35141.610004
  6  3  4 10       -13531.509017
  6  6  0  6        24813.382169
  6  6  2  4          401.716495
  6  6  2  6        -2902.409728
  6  6  2  7          580.335635
  6  6  2  8        36725.567388
  6  6  4 10        14706.774894
  7  0  0  7        -7690.736896
  7  0  2  5          702.637928
  7  0  2  7          889.731865
  7  0  2  9       -12815.927470
  7  0  4 11        -5925.159255
  7  3  0  7        -8665.179499
  7  3  2  9       -15187.206878
  7  3  4 11        -6556.429401
  7  6  0  7        19253.469672
  7  6  2  5          -98.721504
  7  6  2  7        -1796.814018
  7  6  2  9        33436.300438
  7  6  4 11        15462.422391
  8  0  0  8        -6202.468660
  8  0  2 10       -11819.234225
  8  0  4 12        -6235.275343
  8  3  0  8         5783.091378
  8  3  2  6         -547.151636
  8  3  2 10        11482.475981
  8  3  4 12         6470.673219
  8  6  0  8         3154.832426
  8  6  2 10         7171.587613
  8  6  4 12         4241.502095
  9  0  2 11         1855.769733
  9  3  0  9         5706.443173
  9  3  2 11        13289.526688
  9  3  4 13         8398.407101
  9  6  0  9        -5146.857194
  9  6  2 11       -11455.410309
  9  6  4 13        -6779.648570
  9  9  0  9         6284.480808
  9  9  2  9         -993.317873
  9  9  2 11        14511.341985
  9  9  4 13         8455.921939
 10  0  0 10         2474.734398
 10  0  2 12         6758.192877
 10  6  0 10        -3688.609441
 10  6  2 12        -9868.635918
 10  9  0 10         5152.455062
 10  9  2 12        13527.543923
 10  9  4 14         9724.789034
 11  3  2 13        -6569.555337
