TOTAL potential expansion
   Dist  Ngeom Nfunc Sinv       RMS         EEST
   5.250 1000   46   1.949    0.534068    0.413710
 
  0  0  0  0         -457.993604
  0  0  2  2          -29.637417
  0  0  4  4           -2.539813
  1  0  0  1          -38.512368
  1  0  2  1           16.422174
  1  0  2  3            5.053503
  1  0  4  3            1.011142
  1  0  4  5            1.763595
  2  0  0  2          -71.010148
  2  0  2  0           10.728420
  2  0  2  2          -16.696940
  2  0  2  4            8.479486
  2  0  4  2            1.090184
  2  0  4  4           -2.204464
  2  0  4  6           -1.335103
  3  0  0  3           44.506363
  3  0  2  1           -5.406284
  3  0  2  3            2.829865
  3  0  2  5          -11.885181
  3  0  4  7           -2.990091
  3  3  0  3          -79.163342
  3  3  2  1            0.466490
  3  3  2  3            5.351002
  3  3  2  4           -3.410242
  3  3  2  5           15.804229
  3  3  4  7            3.769619
  4  0  0  4            5.608239
  4  0  2  4           -3.183462
  4  0  2  6           -2.565364
  4  3  0  4          -29.784521
  4  3  2  2            3.660073
  4  3  2  4           -2.831717
  4  3  2  6            9.070098
  4  3  4  8            2.363151
  5  0  0  5           -8.437707
  5  0  2  7            6.007110
  6  0  0  6           -3.647392
  6  3  0  6            8.022652
  6  3  2  8           -5.800539
  6  6  0  6           -8.480446
  6  6  2  6           -0.066130
  6  6  2  8            6.388670
  7  0  0  7            2.592055
  7  3  0  7            1.971498
  7  6  0  7           -4.898770
  7  6  2  9            3.158750
